Processing time (in sec): ,4.139162540435791
Processing time (in sec): ,4.20044207572937
Processing time (in sec): ,3.4377856254577637
Processing time (in sec): ,3.8812971115112305
Processing time (in sec): ,3.4649057388305664
Processing time (in sec): ,3.4626479148864746
Processing time (in sec): ,3.3390774726867676
Processing time (in sec): ,3.33953595161438
Processing time (in sec): ,3.3745970726013184
Processing time (in sec): ,3.500257968902588
Processing time (in sec): ,3.481555223464966
Processing time (in sec): ,3.3209023475646973
Processing time (in sec): ,3.491914987564087
Processing time (in sec): ,3.437474012374878
Processing time (in sec): ,3.4287502765655518
Processing time (in sec): ,3.399258613586426
Processing time (in sec): ,3.4181814193725586
Processing time (in sec): ,3.299619674682617
Processing time (in sec): ,3.4120748043060303
Processing time (in sec): ,3.378157138824463
Processing time (in sec): ,3.4479851722717285
Processing time (in sec): ,3.4524574279785156
Processing time (in sec): ,3.448578119277954
Processing time (in sec): ,3.364401340484619
Processing time (in sec): ,3.363002061843872
Processing time (in sec): ,3.498758554458618
Processing time (in sec): ,3.547992467880249
Processing time (in sec): ,3.4476828575134277
